ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,0,0,1,0,0.666666666666667,1,0,0.5,0
0007CB0B74,1,0,0,0.5,0,1,0,0,0.5,0
0007CB0DBC,1,1,0,0,0.529411764705882,0.266666666666667,0.705882352941177,0.5,0.705882352941177,0.333333333333333
0007CB2407,0,0.5,1,0,0.636363636363636,0.454545454545455,0.6,0,0.5,0.6
0007F2B3FF,1,1,0.470588235294118,0.363636363636364,0,0.48,0.733333333333333,1,0.636363636363636,0.571428571428571
0007F2B59E,0.333333333333333,0,0.733333333333333,0.545454545454545,0.52,0,0.4375,0.125,0.4,0.25
0007F2B8A2,0,0,0.294117647058824,0.4,0.266666666666667,0.5625,0,0.375,0.285714285714286,0.285714285714286
0007F2B9FC,0,0,0.5,1,0,0.875,0.625,0,0.555555555555556,0
0007F2E37E,0.5,0.5,0.294117647058824,0.5,0.363636363636364,0.6,0.714285714285714,0.444444444444444,0,0.166666666666667
0007F2ED4,1,1,0.666666666666667,0.4,0.428571428571429,0.75,0.714285714285714,1,0.833333333333333,0
