ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,17.956768,47.1082045333333,40.2469047555556,64.8796521,38.6572516866667,34.2072937375,69.8049687,67.5925768058824,23.83221043125
0007CB0B74,17.956768,0,13.2297149733333,68.4427457333333,45.2130231363636,60.9162335642857,49.7686976714286,62.97697488,53.1306131222222,38.2166322833333
0007CB0DBC,47.1082045333333,13.2297149733333,0,64.23027895,39.8324910307692,53.8190594958333,54.1861572692308,48.7132976625,46.2618232416667,38.3768138833333
0007CB2407,40.2469047555556,68.4427457333333,64.23027895,0,56.8602144,64.1867404857143,61.7706911666667,68.3674665875,72.01239237,9.10084656875
0007F2B3FF,64.8796521,45.2130231363636,39.8324910307692,56.8602144,0,42.1681706485714,47.4534812888889,52.2546009142857,34.8190272962025,48.72618205
0007F2B59E,38.6572516866667,60.9162335642857,53.8190594958333,64.1867404857143,42.1681706485714,0,26.0153364074074,52.8260809294118,51.3081770545455,32.9188298111111
0007F2B8A2,34.2072937375,49.7686976714286,54.1861572692308,61.7706911666667,47.4534812888889,26.0153364074074,0,36.4474867190476,51.9225200964286,53.5935098571429
0007F2B9FC,69.8049687,62.97697488,48.7132976625,68.3674665875,52.2546009142857,52.8260809294118,36.4474867190476,0,66.3993341243243,3.73779035909091
0007F2E37E,67.5925768058824,53.1306131222222,46.2618232416667,72.01239237,34.8190272962025,51.3081770545455,51.9225200964286,66.3993341243243,0,54.9430474586207
0007F2ED4,23.83221043125,38.2166322833333,38.3768138833333,9.10084656875,48.72618205,32.9188298111111,53.5935098571429,3.73779035909091,54.9430474586207,0
