ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,1.41666666666667,0,1.58333333333333,1.36666666666667,1.83333333333333,1.72666666666667,1.375,1.78,0
0007CB0B74,1.41666666666667,0,0,1.59166666666667,4.025,1.70833333333333,0,0,2.35833333333333,2.475
0007CB0DBC,0,0,0,0,2.33333333333333,1.54166666666667,2.53333333333333,0,3.44285714285714,2.18333333333333
0007CB2407,1.58333333333333,1.59166666666667,0,0,2.44848484848485,1.36666666666667,1.47777777777778,0,1.96888888888889,2.50625
0007F2B3FF,1.36666666666667,4.025,2.33333333333333,2.44848484848485,0,2.50512820512821,1.70769230769231,1.98181818181818,2.26033755274262,2.50416666666667
0007F2B59E,1.83333333333333,1.70833333333333,1.54166666666667,1.36666666666667,2.50512820512821,0,2.25,1.5,2.59111111111111,2.21875
0007F2B8A2,1.72666666666667,0,2.53333333333333,1.47777777777778,1.70769230769231,2.25,0,1.81052631578947,0,2.78333333333333
0007F2B9FC,1.375,0,0,0,1.98181818181818,1.5,1.81052631578947,0,1.95833333333333,0
0007F2E37E,1.78,2.35833333333333,3.44285714285714,1.96888888888889,2.26033755274262,2.59111111111111,0,1.95833333333333,0,2.22380952380952
0007F2ED4,0,2.475,2.18333333333333,2.50625,2.50416666666667,2.21875,2.78333333333333,0,2.22380952380952,0
