ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,6.59424694055976,0.400570623170043,0.259899383694717,0,1.97934884151299,0.25518918072346,0.258085462398291,0.310891398875377,0.701599531315619
0007CB0B74,6.59424694055976,0,0,0,0,0.4333957691392,0.221255494434054,0.182567773265701,0.66400123250184,0.59706820069819
0007CB0DBC,0.400570623170043,0,0,0.656824245340943,0.655898264838548,0.951230051173735,1.76627783844795,1.49527568458594,2.50461048279595,0.864600809967921
0007CB2407,0.259899383694717,0,0.656824245340943,0,2.98759421938493,0.989899277200356,0.839304189974641,1.40499695554615,1.37494675734445,1.97272051270723
0007F2B3FF,0,0,0.655898264838548,2.98759421938493,0,0.866122894513894,1.54604050356801,1.24809839328653,1.68327579907784,0.572233511713853
0007F2B59E,1.97934884151299,0.4333957691392,0.951230051173735,0.989899277200356,0.866122894513894,0,1.07257418117305,0.613522391284067,1.12530881511057,1.71646412246502
0007F2B8A2,0.25518918072346,0.221255494434054,1.76627783844795,0.839304189974641,1.54604050356801,1.07257418117305,0,1.80126746379515,1.77073279736699,0.835476791279139
0007F2B9FC,0.258085462398291,0.182567773265701,1.49527568458594,1.40499695554615,1.24809839328653,0.613522391284067,1.80126746379515,0,0.555055715358977,2.3800423811972
0007F2E37E,0.310891398875377,0.66400123250184,2.50461048279595,1.37494675734445,1.68327579907784,1.12530881511057,1.77073279736699,0.555055715358977,0,0.555926811269761
0007F2ED4,0.701599531315619,0.59706820069819,0.864600809967921,1.97272051270723,0.572233511713853,1.71646412246502,0.835476791279139,2.3800423811972,0.555926811269761,0
