ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,34.0355815,58.90778268,39.1811438818182,63.229336275,56.65852184375,61.117408184,63.3131219625,57.07322192,47.5063465428571
0007CB0B74,34.0355815,0,46.43246746875,56.4618343875,51.0209034142857,60.5522738235294,64.25508273,56.1932796333333,57.2233528111111,62.4945769117647
0007CB0DBC,58.90778268,46.43246746875,0,53.2140860347826,59.287027875,48.9676076232558,54.2641696302326,57.4679451761905,35.3068880191176,54.3243245666667
0007CB2407,39.1811438818182,56.4618343875,53.2140860347826,0,62.7035617,54.13158407,64.0460883285714,47.0149230153846,59.7804715235294,41.701668052381
0007F2B3FF,63.229336275,51.0209034142857,59.287027875,62.7035617,0,52.4189876818182,27.1220684481481,28.9749541375,19.3603905419355,53.4231554833333
0007F2B59E,56.65852184375,60.5522738235294,48.9676076232558,54.13158407,52.4189876818182,0,46.992609055,52.1582291909091,46.2876927735294,39.213850752
0007F2B8A2,61.117408184,64.25508273,54.2641696302326,64.0460883285714,27.1220684481481,46.992609055,0,9.30430054810127,44.4030219458333,60.6272428357143
0007F2B9FC,63.3131219625,56.1932796333333,57.4679451761905,47.0149230153846,28.9749541375,52.1582291909091,9.30430054810127,0,54.3688365473684,26.5033251133333
0007F2E37E,57.07322192,57.2233528111111,35.3068880191176,59.7804715235294,19.3603905419355,46.2876927735294,44.4030219458333,54.3688365473684,0,50.7828324413793
0007F2ED4,47.5063465428571,62.4945769117647,54.3243245666667,41.701668052381,53.4231554833333,39.213850752,60.6272428357143,26.5033251133333,50.7828324413793,0
