ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,4.03333333333333,3.8,1.55238095238095,2.07727272727273,1.55555555555556,1.88461538461538,2.13809523809524,1.94666666666667,1.91428571428571
0007CB0B74,4.03333333333333,0,2.8030303030303,2.72,2.85747126436782,1.83611111111111,2.12222222222222,3.13333333333333,3.38461538461538,1.95714285714286
0007CB0DBC,3.8,2.8030303030303,0,3.36533333333333,5.40526315789474,2.42677595628415,2.81578947368421,1.90909090909091,5.57183908045977,5.24666666666667
0007CB2407,1.55238095238095,2.72,3.36533333333333,0,2.85350877192982,3.89833333333333,2.17111111111111,2.24,2.59015151515152,2.04691358024691
0007F2B3FF,2.07727272727273,2.85747126436782,5.40526315789474,2.85350877192982,0,5.79666666666667,2.52866043613707,2.38695652173913,3.42196620583717,7.59084967320261
0007F2B59E,1.55555555555556,1.83611111111111,2.42677595628415,3.89833333333333,5.79666666666667,0,2.05680272108844,1.64444444444444,2.18392857142857,7.01138211382114
0007F2B8A2,1.88461538461538,2.12222222222222,2.81578947368421,2.17111111111111,2.52866043613707,2.05680272108844,0,2.75045045045045,2.77441860465116,1.47878787878788
0007F2B9FC,2.13809523809524,3.13333333333333,1.90909090909091,2.24,2.38695652173913,1.64444444444444,2.75045045045045,0,1.98095238095238,3.53611111111111
0007F2E37E,1.94666666666667,3.38461538461538,5.57183908045977,2.59015151515152,3.42196620583717,2.18392857142857,2.77441860465116,1.98095238095238,0,2.36581196581197
0007F2ED4,1.91428571428571,1.95714285714286,5.24666666666667,2.04691358024691,7.59084967320261,7.01138211382114,1.47878787878788,3.53611111111111,2.36581196581197,0
