ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,11,10,11,4,16,25,8,10,7
0007CB0B74,11,0,16,8,7,34,10,6,18,17
0007CB0DBC,10,16,0,23,12,43,43,21,68,18
0007CB2407,11,8,23,0,9,20,14,13,17,21
0007F2B3FF,4,7,12,9,0,22,27,8,31,12
0007F2B59E,16,34,43,20,22,0,60,33,68,25
0007F2B8A2,25,10,43,14,27,60,0,79,48,28
0007F2B9FC,8,6,21,13,8,33,79,0,19,15
0007F2E37E,10,18,68,17,31,68,48,19,0,29
0007F2ED4,7,17,18,21,12,25,28,15,29,0
