ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,0,2.07222222222222,1.80555555555556,1.575,1.6,1.9125,1.3,3.13333333333333,1.54814814814815
0007CB0B74,0,0,1.80555555555556,1.63888888888889,2.48484848484848,1.6969696969697,2.59166666666667,1.33333333333333,1.68333333333333,1.54444444444444
0007CB0DBC,2.07222222222222,1.80555555555556,0,4.40238095238095,2.11166666666667,1.83095238095238,3.60757575757576,0,1.91397849462366,2.09090909090909
0007CB2407,1.80555555555556,1.63888888888889,4.40238095238095,0,3.74666666666667,1.72666666666667,2.55641025641026,1.2,2.3015873015873,1.56666666666667
0007F2B3FF,1.575,2.48484848484848,2.11166666666667,3.74666666666667,0,2.67222222222222,1.45714285714286,1.93333333333333,2.53939393939394,1.89393939393939
0007F2B59E,1.6,1.6969696969697,1.83095238095238,1.72666666666667,2.67222222222222,0,1.87692307692308,2.22745098039216,2.1075,1.80438596491228
0007F2B8A2,1.9125,2.59166666666667,3.60757575757576,2.55641025641026,1.45714285714286,1.87692307692308,0,1.74285714285714,2.03703703703704,2.33333333333333
0007F2B9FC,1.3,1.33333333333333,0,1.2,1.93333333333333,2.22745098039216,1.74285714285714,0,1.87407407407407,0
0007F2E37E,3.13333333333333,1.68333333333333,1.91397849462366,2.3015873015873,2.53939393939394,2.1075,2.03703703703704,1.87407407407407,0,1.6025641025641
0007F2ED4,1.54814814814815,1.54444444444444,2.09090909090909,1.56666666666667,1.89393939393939,1.80438596491228,2.33333333333333,0,1.6025641025641,0
