ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,5.66666666666667,0,12.6666666666667,4.1,7.33333333333333,8.63333333333333,5.5,8.9,0
0007CB0B74,5.66666666666667,0,0,6.36666666666667,32.2,13.6666666666667,0,0,9.43333333333333,9.9
0007CB0DBC,0,0,0,0,28,6.16666666666667,17.7333333333333,0,48.2,4.36666666666667
0007CB2407,12.6666666666667,6.36666666666667,0,0,26.9333333333333,5.46666666666667,4.43333333333333,0,29.5333333333333,40.1
0007F2B3FF,4.1,32.2,28,26.9333333333333,0,32.5666666666667,22.2,21.8,178.566666666667,20.0333333333333
0007F2B59E,7.33333333333333,13.6666666666667,6.16666666666667,5.46666666666667,32.5666666666667,0,45,10.5,38.8666666666667,35.5
0007F2B8A2,8.63333333333333,0,17.7333333333333,4.43333333333333,22.2,45,0,34.4,0,5.56666666666667
0007F2B9FC,5.5,0,0,0,21.8,10.5,34.4,0,7.83333333333333,0
0007F2E37E,8.9,9.43333333333333,48.2,29.5333333333333,178.566666666667,38.8666666666667,0,7.83333333333333,0,15.5666666666667
0007F2ED4,0,9.9,4.36666666666667,40.1,20.0333333333333,35.5,5.56666666666667,0,15.5666666666667,0
