ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,37.5333333333333,27.6333333333333,11.6,9,58.8,32.6666666666667,11.3333333333333,30.2333333333333,6.9
0007CB0B74,37.5333333333333,0,44.8333333333333,1.76666666666667,22.7333333333333,22.5333333333333,15.7333333333333,27.5666666666667,45.9333333333333,8.33333333333333
0007CB0DBC,27.6333333333333,44.8333333333333,0,47.6,20.4666666666667,39,36.4666666666667,31.4333333333333,165.133333333333,58.9
0007CB2407,11.6,1.76666666666667,47.6,0,17.6666666666667,13.5333333333333,10.9666666666667,21.2333333333333,17.6666666666667,11.3
0007F2B3FF,9,22.7333333333333,20.4666666666667,17.6666666666667,0,37.0666666666667,18.6333333333333,23.1666666666667,86.0666666666667,13.0666666666667
0007F2B59E,58.8,22.5333333333333,39,13.5333333333333,37.0666666666667,0,116.433333333333,36.8333333333333,149.866666666667,34.0666666666667
0007F2B8A2,32.6666666666667,15.7333333333333,36.4666666666667,10.9666666666667,18.6333333333333,116.433333333333,0,73.8,71.6,67.6666666666667
0007F2B9FC,11.3333333333333,27.5666666666667,31.4333333333333,21.2333333333333,23.1666666666667,36.8333333333333,73.8,0,47.1333333333333,110.8
0007F2E37E,30.2333333333333,45.9333333333333,165.133333333333,17.6666666666667,86.0666666666667,149.866666666667,71.6,47.1333333333333,0,102.3
0007F2ED4,6.9,8.33333333333333,58.9,11.3,13.0666666666667,34.0666666666667,67.6666666666667,110.8,102.3,0
