ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2ED4
0007CA3A72,0,0,0,0,0,0,0,0,0,6.96688966700058
0007CB0B74,0,0,0,0,0,0,0,0,0,0
0007CB0DBC,0,0,0,0,0,0,0,0,0,0
0007CB2407,0,0,0,0,0,0,0,0,0,0
0007F2B3FF,0,0,0,0,0,0,0,4.04762257688303,0,0
0007F2B59E,0,0,0,0,0,0,0,0,0,0
0007F2B8A2,0,0,0,0,0,0,0,0,9.1403236274763,0
0007F2B9FC,0,0,0,0,4.04762257688303,0,0,0,0,0
0007F2E37E,0,0,0,0,0,0,9.1403236274763,0,0,0
0007F2ED4,6.96688966700058,0,0,0,0,0,0,0,0,0
