ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,3.18548387096774,4.31637931034483,6.03571428571429,0,4.60625,4.1796875,4.42972972972973,4.36538461538461,16.9394736842105
0007CB0F67,3.18548387096774,0,4.5375,2.75,2.65833333333333,2.55,2.3547619047619,2.80416666666667,4.10833333333333,5.21666666666667
0007CB48B4,4.31637931034483,4.5375,0,2.63333333333333,3.61538461538462,3.04,3.4695652173913,2.275,3.49090909090909,9.35416666666667
0007CB6DFA,6.03571428571429,2.75,2.63333333333333,0,2.32,7.01,3.38666666666667,2.96,3.53611111111111,2.85
0007F29741,0,2.65833333333333,3.61538461538462,2.32,0,0,3.37333333333333,3.04166666666667,3.075,5.58
0007F2B88A,4.60625,2.55,3.04,7.01,0,0,3.07142857142857,8.725,2.88125,2.7
0007F2C687,4.1796875,2.3547619047619,3.4695652173913,3.38666666666667,3.37333333333333,3.07142857142857,0,0,4.20434782608696,4.375
0007F2EEFA,4.42972972972973,2.80416666666667,2.275,2.96,3.04166666666667,8.725,0,0,3.14230769230769,3.60625
0007F2F26A,4.36538461538461,4.10833333333333,3.49090909090909,3.53611111111111,3.075,2.88125,4.20434782608696,3.14230769230769,0,6.60138888888889
0007F2F283,16.9394736842105,5.21666666666667,9.35416666666667,2.85,5.58,2.7,4.375,3.60625,6.60138888888889,0
