ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,2.075,0,2.92857142857143,3.49666666666667,0,2.1625,3.32916666666667,0,4.62380952380952
0007CB0F67,2.075,0,2.495,1.625,7.00416666666667,2.6,2.5225,0,3.12142857142857,2.2
0007CB48B4,0,2.495,0,2.9,11.4857142857143,1.7625,1.975,0,2.8,2.24090909090909
0007CB6DFA,2.92857142857143,1.625,2.9,0,4.25625,0,0,0,0,2.335
0007F29741,3.49666666666667,7.00416666666667,11.4857142857143,4.25625,0,2.5,5.925,6.07,3.40625,0
0007F2B88A,0,2.6,1.7625,0,2.5,0,0,3.26666666666667,3.16666666666667,2.0875
0007F2C687,2.1625,2.5225,1.975,0,5.925,0,0,2.995,3.66,0
0007F2EEFA,3.32916666666667,0,0,0,6.07,3.26666666666667,2.995,0,0,3.675
0007F2F26A,0,3.12142857142857,2.8,0,3.40625,3.16666666666667,3.66,0,0,0
0007F2F283,4.62380952380952,2.2,2.24090909090909,2.335,0,2.0875,0,3.675,0,0
