ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,4,0,7,15,0,4,24,0,21
0007CB0F67,4,0,10,2,12,3,20,0,7,1
0007CB48B4,0,10,0,5,14,4,4,0,4,11
0007CB6DFA,7,2,5,0,8,0,0,0,0,10
0007F29741,15,12,14,8,0,4,6,5,16,0
0007F2B88A,0,3,4,0,4,0,0,3,3,4
0007F2C687,4,20,4,0,6,0,0,10,10,0
0007F2EEFA,24,0,0,0,5,3,10,0,0,4
0007F2F26A,0,7,4,0,16,3,10,0,0,0
0007F2F283,21,1,11,10,0,4,0,4,0,0
