ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,64.1380214230769,33.6792536684211,40.0634950764706,41.7642922078947,53.0006372,38.6220777258064,20.5236591494624,42.2815544258065,31.9920657318182
0007CB0F67,64.1380214230769,0,65.9359976142857,51.9401097375,8.42335715,39.0628101130435,28.148063559375,41.7169814461538,39.6100719166667,51.0392831318182
0007CB48B4,33.6792536684211,65.9359976142857,0,25.9414403764706,38.5985789222222,38.2916048333333,50.2843111558824,45.0897763192308,28.66359352,30.6709662956522
0007CB6DFA,40.0634950764706,51.9401097375,25.9414403764706,0,24.6656593322581,38.3308083333333,51.6480679266667,63.8703276222222,33.0085295157895,31.3924292230769
0007F29741,41.7642922078947,8.42335715,38.5985789222222,24.6656593322581,0,64.685601575,36.8079668695652,15.8326343029412,43.192267116,47.69811025
0007F2B88A,53.0006372,39.0628101130435,38.2916048333333,38.3308083333333,64.685601575,0,45.1367879714286,43.6913218714286,30.1483477941176,35.089416775
0007F2C687,38.6220777258064,28.148063559375,50.2843111558824,51.6480679266667,36.8079668695652,45.1367879714286,0,35.1360408428571,19.7380058163265,53.4669926545455
0007F2EEFA,20.5236591494624,41.7169814461538,45.0897763192308,63.8703276222222,15.8326343029412,43.6913218714286,35.1360408428571,0,50.7977329777778,33.1894329
0007F2F26A,42.2815544258065,39.6100719166667,28.66359352,33.0085295157895,43.192267116,30.1483477941176,19.7380058163265,50.7977329777778,0,22.2945530179104
0007F2F283,31.9920657318182,51.0392831318182,30.6709662956522,31.3924292230769,47.69811025,35.089416775,53.4669926545455,33.1894329,22.2945530179104,0
