ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,0.882707109964436,1.29767521984871,0.394507741303003,0.978647095602995,0.435681288423256,1.11131152336108,3.77655847588455,0.820661322541569,0.664007589584675
0007CB0F67,0.882707109964436,0,0.5033192705778,0,0.840349366758083,2.71201635409617,3.62308064388016,0.476181820994481,0.68615420760232,0.589375643059832
0007CB48B4,1.29767521984871,0.5033192705778,0,3.87194618485245,1.16267507985849,1.52523400735915,0,0,1.66413800888725,0.449410199901737
0007CB6DFA,0.394507741303003,0,3.87194618485245,0,3.42498090076113,0,0.406339573230566,0.163579928979818,0.489866039869665,1.43293076684621
0007F29741,0.978647095602995,0.840349366758083,1.16267507985849,3.42498090076113,0,0.97526321937847,0.299371324050934,1.56033522678964,0.325639414621855,0.995615036830456
0007F2B88A,0.435681288423256,2.71201635409617,1.52523400735915,0,0.97526321937847,0,2.1486643153241,0.476364670787109,0.863240766777419,0.787951471102588
0007F2C687,1.11131152336108,3.62308064388016,0,0.406339573230566,0.299371324050934,2.1486643153241,0,0.957822491240207,1.14822382902269,0.347098250144711
0007F2EEFA,3.77655847588455,0.476181820994481,0,0.163579928979818,1.56033522678964,0.476364670787109,0.957822491240207,0,0,1.13655147807582
0007F2F26A,0.820661322541569,0.68615420760232,1.66413800888725,0.489866039869665,0.325639414621855,0.863240766777419,1.14822382902269,0,0,3.57789885723073
0007F2F283,0.664007589584675,0.589375643059832,0.449410199901737,1.43293076684621,0.995615036830456,0.787951471102588,0.347098250144711,1.13655147807582,3.57789885723073,0
