ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,2.5375,3.79,3.66,19.2857142857143,3.83333333333333,2.6375,2.96363636363636,3.55,3.195
0007CB0F67,2.5375,0,2,2.07857142857143,7.8,2.47142857142857,2.76521739130435,3.4875,4.6375,13.6333333333333
0007CB48B4,3.79,2,0,3.45,3.245,2.79411764705882,2.39,2,4.8125,3.65
0007CB6DFA,3.66,2.07857142857143,3.45,0,2.87777777777778,2.545,5.025,2.55,2.81666666666667,3.06666666666667
0007F29741,19.2857142857143,7.8,3.245,2.87777777777778,0,3.7875,4.975,2.3,2.95454545454545,2.125
0007F2B88A,3.83333333333333,2.47142857142857,2.79411764705882,2.545,3.7875,0,2.2625,0,0,2.33571428571429
0007F2C687,2.6375,2.76521739130435,2.39,5.025,4.975,2.2625,0,2.6,2.665625,2.505
0007F2EEFA,2.96363636363636,3.4875,2,2.55,2.3,0,2.6,0,0,7.72777777777778
0007F2F26A,3.55,4.6375,4.8125,2.81666666666667,2.95454545454545,0,2.665625,0,0,3.43103448275862
0007F2F283,3.195,13.6333333333333,3.65,3.06666666666667,2.125,2.33571428571429,2.505,7.72777777777778,3.43103448275862,0
