ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,2.05,3.165,2.08,3.0625,2.775,3.775,2.42727272727273,2.7,2.36
0007CB0F67,2.05,0,4.59090909090909,2.5125,2.34166666666667,3.56428571428571,2.20588235294118,0,3.375,2.125
0007CB48B4,3.165,4.59090909090909,0,2.98333333333333,2.225,0,0,2.675,0,4.25
0007CB6DFA,2.08,2.5125,2.98333333333333,0,0,0,2,4.175,2.625,4.925
0007F29741,3.0625,2.34166666666667,2.225,0,0,3.325,2.525,3.275,3.98333333333333,2.10714285714286
0007F2B88A,2.775,3.56428571428571,0,0,3.325,0,2.34230769230769,2.41111111111111,0,3.61666666666667
0007F2C687,3.775,2.20588235294118,0,2,2.525,2.34230769230769,0,3.5,5.02380952380952,0
0007F2EEFA,2.42727272727273,0,2.675,4.175,3.275,2.41111111111111,3.5,0,0,9.9
0007F2F26A,2.7,3.375,0,2.625,3.98333333333333,0,5.02380952380952,0,0,4.5078947368421
0007F2F283,2.36,2.125,4.25,4.925,2.10714285714286,3.61666666666667,0,9.9,4.5078947368421,0
