ID,0007CB0CDD,0007CB0F67,0007CB48B4,0007CB6DFA,0007F29741,0007F2B88A,0007F2C687,0007F2EEFA,0007F2F26A,0007F2F283
0007CB0CDD,0,8,19,0,23,3,10,21,13,8
0007CB0F67,8,0,8,3,33,6,26,9,10,3
0007CB48B4,19,8,0,7,26,0,9,13,5,3
0007CB6DFA,0,3,7,0,17,0,5,0,4,0
0007F29741,23,33,26,17,0,2,10,16,10,0
0007F2B88A,3,6,0,0,2,0,4,1,5,0
0007F2C687,10,26,9,5,10,4,0,3,12,3
0007F2EEFA,21,9,13,0,16,1,3,0,8,1
0007F2F26A,13,10,5,4,10,5,12,8,0,18
0007F2F283,8,3,3,0,0,0,3,1,18,0
