ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,132,3,30,8,31,12,22,9,8
0007ACA781,132,0,3,31,22,12,19,65,155,20
0007CB2224,3,3,0,8,64,12,15,3,15,64
0007CD38E5,30,31,8,0,33,32,139,14,10,22
0007CD72E3,8,22,64,33,0,23,83,76,99,6
0007CD7FB2,31,12,12,32,23,0,7,19,10,3
0007CD81D3,12,19,15,139,83,7,0,8,29,69
0007CDEAA7,22,65,3,14,76,19,8,0,70,4
0007CDEEE2,9,155,15,10,99,10,29,70,0,34
0007CE0327,8,20,64,22,6,3,69,4,34,0
