ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,443.433333333333,69.6666666666667,550.266666666666,159.466666666667,340.3,176.866666666667,292.466666666667,65.5666666666666,57.6
0007ACA781,443.433333333333,0,44.6666666666666,239.8,294.066666666666,280.1,161.9,175.233333333333,249.6,92.5666666666666
0007CB2224,69.6666666666667,44.6666666666666,0,91.3666666666667,418.666666666667,260.266666666667,105.966666666667,17.7,34.5,257.833333333333
0007CD38E5,550.266666666666,239.8,91.3666666666667,0,1137.93333333333,1065.73333333333,1131.03333333333,111.133333333333,164.166666666667,125.966666666667
0007CD72E3,159.466666666667,294.066666666666,418.666666666667,1137.93333333333,0,1199.36666666667,1578.06666666667,787.633333333333,215.166666666667,345.466666666667
0007CD7FB2,340.3,280.1,260.266666666667,1065.73333333333,1199.36666666667,0,356.2,365.2,177.1,248.9
0007CD81D3,176.866666666667,161.9,105.966666666667,1131.03333333333,1578.06666666667,356.2,0,106.633333333333,128.066666666667,477.333333333334
0007CDEAA7,292.466666666667,175.233333333333,17.7,111.133333333333,787.633333333333,365.2,106.633333333333,0,319.233333333334,42.1666666666666
0007CDEEE2,65.5666666666666,249.6,34.5,164.166666666667,215.166666666667,177.1,128.066666666667,319.233333333334,0,80.4666666666667
0007CE0327,57.6,92.5666666666666,257.833333333333,125.966666666667,345.466666666667,248.9,477.333333333334,42.1666666666666,80.4666666666667,0
