ID,0007ABF555,0007ACA781,0007CB2224,0007CD38E5,0007CD72E3,0007CD7FB2,0007CD81D3,0007CDEAA7,0007CDEEE2,0007CE0327
0007ABF555,0,221.716666666667,34.8333333333333,275.133333333333,79.7333333333333,170.15,88.4333333333334,146.233333333333,32.7833333333333,28.8
0007ACA781,221.716666666667,0,22.3333333333333,119.9,147.033333333333,140.05,80.95,87.6166666666666,124.8,46.2833333333333
0007CB2224,34.8333333333333,22.3333333333333,0,45.6833333333334,209.333333333333,130.133333333333,52.9833333333333,8.85,17.25,128.916666666667
0007CD38E5,275.133333333333,119.9,45.6833333333334,0,568.966666666666,532.866666666667,565.516666666667,55.5666666666666,82.0833333333333,62.9833333333333
0007CD72E3,79.7333333333333,147.033333333333,209.333333333333,568.966666666666,0,599.683333333334,789.033333333334,393.816666666666,107.583333333333,172.733333333334
0007CD7FB2,170.15,140.05,130.133333333333,532.866666666667,599.683333333334,0,178.1,182.6,88.5499999999998,124.45
0007CD81D3,88.4333333333334,80.95,52.9833333333333,565.516666666667,789.033333333334,178.1,0,53.3166666666666,64.0333333333333,238.666666666667
0007CDEAA7,146.233333333333,87.6166666666666,8.85,55.5666666666666,393.816666666666,182.6,53.3166666666666,0,159.616666666667,21.0833333333333
0007CDEEE2,32.7833333333333,124.8,17.25,82.0833333333333,107.583333333333,88.5499999999998,64.0333333333333,159.616666666667,0,40.2333333333333
0007CE0327,28.8,46.2833333333333,128.916666666667,62.9833333333333,172.733333333334,124.45,238.666666666667,21.0833333333333,40.2333333333333,0
