ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,43.0333333333333,11.9,64.7000000000001,0,127.533333333333,1.76666666666667,16.6,81.5,32.2000000000001
0007CB3491,43.0333333333333,0,81.3333333333334,315.433333333333,6.73333333333334,163.633333333333,28.4666666666667,87.8666666666666,152.466666666667,347.2
0007CB4837,11.9,81.3333333333334,0,295.2,1.03333333333333,31.4333333333333,16.1,89.0666666666667,154.9,218.466666666666
0007CB6AB4,64.7000000000001,315.433333333333,295.2,0,8.83333333333333,298.3,196.966666666667,191.7,1541.76666666667,521.333333333333
0007CD5116,0,6.73333333333334,1.03333333333333,8.83333333333333,0,14.5333333333333,75.5333333333333,8.63333333333333,2.53333333333333,0
0007CDE223,127.533333333333,163.633333333333,31.4333333333333,298.3,14.5333333333333,0,2.36666666666667,85.2,133.966666666667,248.666666666667
0007CDE4F0,1.76666666666667,28.4666666666667,16.1,196.966666666667,75.5333333333333,2.36666666666667,0,0,59.2333333333334,86.6000000000001
0007CDEAA7,16.6,87.8666666666666,89.0666666666667,191.7,8.63333333333333,85.2,0,0,135.6,125
0007CDEC0B,81.5,152.466666666667,154.9,1541.76666666667,2.53333333333333,133.966666666667,59.2333333333334,135.6,0,584.466666666666
0007CDEEE2,32.2000000000001,347.2,218.466666666666,521.333333333333,0,248.666666666667,86.6000000000001,125,584.466666666666,0
