ID,0007CA3A72,0007CB0B74,0007CB0DBC,0007CB2407,0007F2B3FF,0007F2B59E,0007F2B8A2,0007F2B9FC,0007F2E37E,0007F2E3D4
0007CA3A72,0,0,0,0,0,0,0,0,0,0
0007CB0B74,2,0,0,2,1,1,0,1,0,0
0007CB0DBC,2,1,0,5,4,0,1,3,1,0
0007CB2407,0,0,0,0,0,0,0,0,0,0
0007F2B3FF,0,0,0,0,0,0,0,0,0,0
0007F2B59E,0,0,0,0,1,0,1,0,0,0
0007F2B8A2,1,0,0,0,0,0,0,0,0,0
0007F2B9FC,0,0,0,0,0,0,0,0,0,0
0007F2E37E,2,1,1,3,2,2,2,1,0,1
0007F2E3D4,0,0,0,0,1,0,0,0,1,0
