ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,1.97142857142857,2.19166666666667,2.10833333333333,5.27722222222222,2.46666666666667,1.5962962962963,1.56666666666667,1.61481481481481,1.96666666666667
0007CB2224,1.97142857142857,0,2.57474747474747,2.18333333333333,2.99083333333333,2.79615384615385,2.71994301994302,1.54,2.56388888888889,2.44791666666667
0007CB3491,2.19166666666667,2.57474747474747,0,1.6125,3.10322580645161,1.65555555555556,1.71444444444444,1.85714285714286,1.75438596491228,0
0007CB4837,2.10833333333333,2.18333333333333,1.6125,0,3.55333333333333,1.32222222222222,1.73636363636364,1.9,1.44444444444444,1.5
0007CD72E3,5.27722222222222,2.99083333333333,3.10322580645161,3.55333333333333,0,3.49487179487179,2.825,2.43478260869565,1.93037037037037,1.86818181818182
0007CD77C5,2.46666666666667,2.79615384615385,1.65555555555556,1.32222222222222,3.49487179487179,0,1.79655172413793,1.74814814814815,2.55526315789474,0
0007CDE223,1.5962962962963,2.71994301994302,1.71444444444444,1.73636363636364,2.825,1.79655172413793,0,1.84736842105263,2.07204301075269,2.8
0007CDEC0B,1.56666666666667,1.54,1.85714285714286,1.9,2.43478260869565,1.74814814814815,1.84736842105263,0,1.61333333333333,1.69333333333333
0007CDEEE2,1.61481481481481,2.56388888888889,1.75438596491228,1.44444444444444,1.93037037037037,2.55526315789474,2.07204301075269,1.61333333333333,0,1.9984126984127
0007CE0327,1.96666666666667,2.44791666666667,0,1.5,1.86818181818182,0,2.8,1.69333333333333,1.9984126984127,0
