ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,66.9366717448276,47.1933468333333,69.4021670777778,57.79327555,68.7490298666667,58.7754832432432,52.6397851454545,43.1253291047619,37.99087875
0007CB2224,66.9366717448276,0,23.0901062257485,58.3985664566667,56.9822698084746,49.8971804815385,44.2382418582915,57.9909384466667,56.2322350242857,51.5561114363636
0007CB3491,47.1933468333333,23.0901062257485,0,75.54779924,55.5109585128571,59.2024525613636,51.2674709460317,51.7452378571429,61.0539860411765,50.1362628444444
0007CB4837,69.4021670777778,58.3985664566667,75.54779924,0,70.1950684142857,61.6405164111111,51.9792933,17.882061025,63.5662739230769,0
0007CD72E3,57.79327555,56.9822698084746,55.5109585128571,70.1950684142857,0,59.6336221633333,55.3592307680672,60.8521574612903,58.457480738,29.1426208666667
0007CD77C5,68.7490298666667,49.8971804815385,59.2024525613636,61.6405164111111,59.6336221633333,0,55.1038862039216,60.1249468,8.21988289805195,55.39430748
0007CDE223,58.7754832432432,44.2382418582915,51.2674709460317,51.9792933,55.3592307680672,55.1038862039216,0,44.9719074,45.1195118029851,20.24350172
0007CDEC0B,52.6397851454545,57.9909384466667,51.7452378571429,17.882061025,60.8521574612903,60.1249468,44.9719074,0,62.8077486235294,45.41451305
0007CDEEE2,43.1253291047619,56.2322350242857,61.0539860411765,63.5662739230769,58.457480738,8.21988289805195,45.1195118029851,62.8077486235294,0,52.86153996
0007CE0327,37.99087875,51.5561114363636,50.1362628444444,0,29.1426208666667,55.39430748,20.24350172,45.41451305,52.86153996,0
