ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,202.833333333333,51.7,8.1,51.2,177.8,39.9333333333333,8.43333333333333,45.1,0
0007CB2224,202.833333333333,0,407.9,39.7666666666667,249.966666666667,187.366666666667,341.666666666667,0,145.633333333333,40.0666666666667
0007CB3491,51.7,407.9,0,14.3,122.1,58.6,113.933333333333,8.3,46.5666666666667,18.8
0007CB4837,8.1,39.7666666666667,14.3,0,19.7,26.8333333333333,21.5666666666667,9.1,6.6,0
0007CD72E3,51.2,249.966666666667,122.1,19.7,0,100.5,55.8333333333333,35.8333333333333,104.866666666667,26.2333333333333
0007CD77C5,177.8,187.366666666667,58.6,26.8333333333333,100.5,0,285.5,30,585.6,55.2333333333333
0007CDE223,39.9333333333333,341.666666666667,113.933333333333,21.5666666666667,55.8333333333333,285.5,0,50.9666666666667,134.9,49.1333333333333
0007CDEC0B,8.43333333333333,0,8.3,9.1,35.8333333333333,30,50.9666666666667,0,2.56666666666667,2.93333333333333
0007CDEEE2,45.1,145.633333333333,46.5666666666667,6.6,104.866666666667,585.6,134.9,2.56666666666667,0,87.9666666666667
0007CE0327,0,40.0666666666667,18.8,0,26.2333333333333,55.2333333333333,49.1333333333333,2.93333333333333,87.9666666666667,0
