ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,7.22339569500526,5.89917786179584,6.76883499207892,1.53677376368836,6.2638156209434,0.920088101695059,1.9515790366561,2.99251877637083,2.99034831318788
0007CB1E1F,6.67978433085541,0,6.40207934419541,4.20280800411767,3.40009965169848,3.60931614399178,2.67770126389073,2.83183168697589,4.50222600103685,5.15029576275094
0007CB2183,5.80939960928175,6.7782690745682,0,4.36733787175758,3.4316885686895,8.52996722273505,1.04874532817267,3.6739278192473,4.40429800662041,5.75185758630493
0007CB2277,5.78962241489693,3.82461474840039,3.75408496050316,0,2.2176709422575,3.85592676333322,3.16846378427326,2.16994893033526,3.39079135192897,4.77409520707872
0007CB3D9B,1.22388498631949,3.00566208602032,2.81905494275408,2.08842961661932,0,2.75549037299026,3.83665538461014,3.54121213253932,5.36670112250903,8.27685014392294
0007CB3F5E,5.23497044069277,3.25283615541555,7.20305343988956,3.78639550410199,2.81066251732025,0,3.52556838824209,4.41330121874674,3.829211514995,3.3726477588021
0007CB6BC3,0.959261373923422,2.99420230806483,1.11634543612049,3.95352093970075,4.87106462609186,4.39389139248202,0,5.18736339049719,1.4389861309988,3.70812380334956
0007F2945F,1.78041886151845,2.77646729594048,3.40277395596675,2.34451259006786,4.02684511424542,4.85251615936893,4.56513403973154,0,6.18489308096866,5.53335536780707
0007F2B8A6,2.57267460856026,4.08406780178494,3.61706144208526,3.29117949292394,5.56500976380111,3.88426569514211,1.1598576528475,5.66259171766403,0,7.60930271727696
0007F2E455,2.07556691384832,3.75866708169063,4.00847060239618,3.79412375847226,6.86435192815288,2.74102155420405,2.48226038315795,4.09051771519272,6.07443968588954,0
