ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,18,4,17,1,19,5,3,3,2
0007CB1E1F,14,0,7,40,6,11,13,9,12,4
0007CB2183,2,7,0,7,3,9,2,6,13,7
0007CB2277,17,32,3,0,13,16,15,9,8,7
0007CB3D9B,10,16,1,10,0,44,21,6,19,33
0007CB3F5E,21,11,13,13,12,0,26,11,7,20
0007CB6BC3,10,7,5,8,13,32,0,15,15,10
0007F2945F,4,9,2,7,7,23,26,0,30,12
0007F2B8A6,4,12,5,18,11,11,7,13,0,19
0007F2E455,6,10,5,9,30,13,9,18,15,0
