ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0.4375,1,0.578947368421053,0,0.25,0.25,0.6,0.5,0.2
0007CB1E1F,0.5625,0,0.5,0.642857142857143,0.5,0.5,0.692307692307692,0.384615384615385,0.6,0
0007CB2183,0,0.5,0,0.666666666666667,1,0.555555555555556,0,0,0.666666666666667,0.5
0007CB2277,0.421052631578947,0.357142857142857,0.333333333333333,0,0,0,0.571428571428571,0.444444444444444,0.461538461538462,0.5
0007CB3D9B,1,0.5,0,1,0,0.75,0.727272727272727,0.5,0,0.5625
0007CB3F5E,0.75,0.5,0.444444444444444,1,0.25,0,0.352941176470588,0,0.4,0.333333333333333
0007CB6BC3,0.75,0.307692307692308,0,0.428571428571429,0.272727272727273,0.647058823529412,0,0.333333333333333,0.666666666666667,0
0007F2945F,0.4,0.615384615384615,1,0.555555555555556,0.5,1,0.666666666666667,0,0.75,0
0007F2B8A6,0.5,0.4,0.333333333333333,0.538461538461538,1,0.6,0.333333333333333,0.25,0,0.333333333333333
0007F2E455,0.8,1,0.5,0.5,0.4375,0.666666666666667,1,1,0.666666666666667,0
