ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,21.9,29.65,57.3777777777779,19.3166666666667,59.0555555555556,19.0333333333333,19.3,11.8166666666666,77.2166666666667
0007CB1E1F,21.9,0,37.0666666666667,82.2333333333335,17.6833333333333,38.7666666666667,38.3888888888889,22.5833333333333,15.3,86.2666666666667
0007CB2183,29.65,37.0666666666667,0,122.383333333333,124.033333333333,63.6166666666665,9.35,27.3,58.2833333333335,217.05
0007CB2277,57.3777777777779,82.2333333333335,122.383333333333,0,285.483333333333,98.3333333333335,154.333333333333,95.9833333333333,207.966666666667,521.683333333334
0007CB3D9B,19.3166666666667,17.6833333333333,124.033333333333,285.483333333333,0,76.6500000000001,64.4,52.6666666666667,149.95,277.077777777778
0007CB3F5E,59.0555555555556,38.7666666666667,63.6166666666665,98.3333333333335,76.6500000000001,0,59.9,44.6333333333333,51.6,144.066666666667
0007CB6BC3,19.0333333333333,38.3888888888889,9.35,154.333333333333,64.4,59.9,0,35.0333333333333,16.0333333333334,152.816666666667
0007F2945F,19.3,22.5833333333333,27.3,95.9833333333333,52.6666666666667,44.6333333333333,35.0333333333333,0,101.95,207.033333333334
0007F2B8A6,11.8166666666666,15.3,58.2833333333335,207.966666666667,149.95,51.6,16.0333333333334,101.95,0,349.45
0007F2E455,77.2166666666667,86.2666666666667,217.05,521.683333333334,277.077777777778,144.066666666667,152.816666666667,207.033333333334,349.45,0
