ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,9,0,4,0,14,3,0,1,1
0007CB1E1F,3,0,6,30,1,8,3,4,4,2
0007CB2183,1,4,0,4,1,3,2,5,10,4
0007CB2277,9,26,0,0,2,10,2,2,2,1
0007CB3D9B,8,9,1,3,0,32,9,3,18,11
0007CB3F5E,11,6,9,8,8,0,9,10,5,6
0007CB6BC3,4,1,4,1,6,14,0,5,8,5
0007F2945F,2,0,0,2,4,13,9,0,5,4
0007F2B8A6,1,7,4,11,7,5,4,2,0,6
0007F2E455,0,5,3,2,11,4,4,1,9,0
