ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0.352941176470588,0.545454545454545,0.611111111111111,0.428571428571429,0.3,0.8,0.5,0,0.291666666666667
0007CB1E1F,0.647058823529412,0,0.5,0.80952380952381,0.444444444444444,0.68,0.529411764705882,0.833333333333333,0.666666666666667,0.714285714285714
0007CB2183,0.454545454545455,0.5,0,0.48,0.3125,0.608695652173913,0,0.857142857142857,0.666666666666667,0.547945205479452
0007CB2277,0.388888888888889,0.19047619047619,0.52,0,0.574074074074074,0.524590163934426,0.470588235294118,0.478260869565217,0.541666666666667,0.529850746268657
0007CB3D9B,0.571428571428571,0.555555555555556,0.6875,0.425925925925926,0,0.694444444444444,0.566666666666667,0.692307692307692,0.368421052631579,0.552631578947368
0007CB3F5E,0.7,0.32,0.391304347826087,0.475409836065574,0.305555555555556,0,0.454545454545455,0.222222222222222,0.428571428571429,0.518518518518518
0007CB6BC3,0.2,0.470588235294118,1,0.529411764705882,0.433333333333333,0.545454545454545,0,0.454545454545455,0.75,0.446808510638298
0007F2945F,0.5,0.166666666666667,0.142857142857143,0.521739130434783,0.307692307692308,0.777777777777778,0.545454545454545,0,0.604166666666667,0.549295774647887
0007F2B8A6,1,0.333333333333333,0.333333333333333,0.458333333333333,0.631578947368421,0.571428571428571,0.25,0.395833333333333,0,0.663551401869159
0007F2E455,0.708333333333333,0.285714285714286,0.452054794520548,0.470149253731343,0.447368421052632,0.481481481481481,0.553191489361702,0.450704225352113,0.336448598130841,0
