ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,29.2293557966667,0,7.89765285461538,0,2.749360745,61.00305525,61.9416509125,0,77.21543193
0007CB1E1F,29.2293557966667,0,88.73833713,84.515139106,26.70227587,61.773139665,61.0111222985714,69.563599325,73.6939472433333,62.29067318
0007CB2183,0,88.73833713,0,0,0,40.354720345,0,0,2.72133190272727,0
0007CB2277,7.89765285461538,84.515139106,0,0,0,0,19.077224,62.36117746,0,53.26891588
0007CB3D9B,0,26.70227587,0,0,0,0,11.70990648,0,0,6.15617338
0007CB3F5E,2.749360745,61.773139665,40.354720345,0,0,0,5.11912996076923,0,0,0
0007CB6BC3,61.00305525,61.0111222985714,0,19.077224,11.70990648,5.11912996076923,0,59.9017599166667,0,0
0007F2945F,61.9416509125,69.563599325,0,62.36117746,0,0,59.9017599166667,0,0,0
0007F2B8A6,0,73.6939472433333,2.72133190272727,0,0,0,0,0,0,0
0007F2E455,77.21543193,62.29067318,0,53.26891588,6.15617338,0,0,0,0,0
