ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0.311192115566356,0,0.143573290555444,0.0565978736710444,0.201136533572603,0,0,0,0.161757105943152
0007CB1E1F,0.372164365867442,0,0,0.190361606844462,0.338649155722327,0.0302078660086735,0.0694444444444444,0,0.541666666666667,0.247545219638243
0007CB2183,0,0,0,0.0348907158612392,0,0,0,0,0,0
0007CB2277,0.173407604746912,0.192250573781558,0.585858585858586,0,0,0.248093315388066,0.135327635327636,0,0,0.151421188630491
0007CB3D9B,0.0292241866472915,0.146213041717294,0,0,0,0.0963062658890386,0.103988603988604,0.794117647058824,0,0.153488372093023
0007CB3F5E,0.217163154920481,0.0272714999324963,0,0.221776619209946,0.201375859912446,0,0.263532763532764,0,0,0.269250645994833
0007CB6BC3,0,0.0263264479546375,0,0.0507987433995055,0.091307066916823,0.110662479437715,0,0,0,0
0007F2945F,0,0,0,0,0.025328330206379,0,0,0,0,0
0007F2B8A6,0,0.0052652895909275,0,0,0,0,0,0,0,0
0007F2E455,0.0505368531524984,0.0646685567706225,0,0.0391685047790923,0.0928705440900563,0.0779123672797968,0,0,0,0
