ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,22,6,27,9,34,6,5,13,39
0007CB1E1F,36,0,18,13,15,34,7,17,11,91
0007CB2183,8,15,0,6,8,26,3,6,15,54
0007CB2277,41,13,8,0,14,30,3,9,16,51
0007CB3D9B,8,20,3,6,0,32,23,24,21,125
0007CB3F5E,36,21,7,24,17,0,16,24,8,42
0007CB6BC3,3,11,1,4,20,15,0,20,7,28
0007F2945F,11,12,8,7,18,37,10,0,13,60
0007F2B8A6,16,14,12,15,27,31,11,30,0,108
0007F2E455,38,32,13,35,81,67,40,44,34,0
