ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,1.98997696680828,0.374749629384198,3.44086259369307,0.370688304775938,0.959919379506284,0.511623401578334,0,0.510027809668524,0
0007CB1E1F,1.98997696680828,0,0,1.67373841713773,1.3737528148485,0.678724741852099,0.704434260338583,1.20049953598283,0,1.19534406387724
0007CB2183,0.374749629384198,0,0,1.95615921615278,2.41343647436062,1.36489066178381,0,0,2.81816403063289,0.651138279487319
0007CB2277,3.44086259369307,1.67373841713773,1.95615921615278,0,0,0.878120004887439,0.405488380992164,0.355482232603509,0.906618759129518,0.652797783532148
0007CB3D9B,0.370688304775938,1.3737528148485,2.41343647436062,0,0,0,2.01400130904484,1.80535854740699,0,3.66597015512848
0007CB3F5E,0.959919379506284,0.678724741852099,1.36489066178381,0.878120004887439,0,0,1.95927722944624,1.7584780801599,1.30508925378678,0.974299764438575
0007CB6BC3,0.511623401578334,0.704434260338583,0,0.405488380992164,2.01400130904484,1.95927722944624,0,3.76543896025152,0.842225904719106,0.250476713697478
0007F2945F,0,1.20049953598283,0,0.355482232603509,1.80535854740699,1.7584780801599,3.76543896025152,0,0.525854342567408,0
0007F2B8A6,0.510027809668524,0,2.81816403063289,0.906618759129518,0,1.30508925378678,0.842225904719106,0.525854342567408,0,4.11028360671298
0007F2E455,0,1.19534406387724,0.651138279487319,0.652797783532148,3.66597015512848,0.974299764438575,0.250476713697478,0,4.11028360671298,0
