ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,1.46969696969697,1.46666666666667,1.75263157894737,1.975,1.96578947368421,2.48611111111111,0,0,0
0007CB1E1F,1.46969696969697,0,1.36666666666667,2.02,2.05384615384615,2.2,1.22222222222222,0,6.97037037037037,2.42777777777778
0007CB2183,1.46666666666667,1.36666666666667,0,1.72222222222222,1.13333333333333,1.7474358974359,2.34666666666667,0,1.49166666666667,1.56666666666667
0007CB2277,1.75263157894737,2.02,1.72222222222222,0,0,5.88771929824561,2.18,1.11111111111111,1.9375,1.33333333333333
0007CB3D9B,1.975,2.05384615384615,1.13333333333333,0,0,3.25609756097561,3.45648148148148,2.23333333333333,6.28928571428571,1.575
0007CB3F5E,1.96578947368421,2.2,1.7474358974359,5.88771929824561,3.25609756097561,0,2.66415094339623,1.82307692307692,7.49487179487179,1.69444444444444
0007CB6BC3,2.48611111111111,1.22222222222222,2.34666666666667,2.18,3.45648148148148,2.66415094339623,0,2.23859649122807,2.28947368421053,2.4
0007F2945F,0,0,0,1.11111111111111,2.23333333333333,1.82307692307692,2.23859649122807,0,3.64583333333333,2.56190476190476
0007F2B8A6,0,6.97037037037037,1.49166666666667,1.9375,6.28928571428571,7.49487179487179,2.28947368421053,3.64583333333333,0,1.89305555555556
0007F2E455,0,2.42777777777778,1.56666666666667,1.33333333333333,1.575,1.69444444444444,2.4,2.56190476190476,1.89305555555556,0
