ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,9.870514225,68.418580475,20.9003215266667,61.0534671666667,19.73812688125,0,0,54.6747504,53.3806966333333
0007CB1E1F,9.870514225,0,1.57731988,42.0195101,69.4321125857143,64.5426591571429,81.77530315,67.57132948,73.163564125,65.23740205
0007CB2183,68.418580475,1.57731988,0,46.4079228384615,0,35.7401951076923,37.9408006666667,59.4415044875,33.7126293625,40.0268671076923
0007CB2277,20.9003215266667,42.0195101,46.4079228384615,0,38.2246147235294,28.235874672,28.413094255,74.7662346857143,0,34.8177167791667
0007CB3D9B,61.0534671666667,69.4321125857143,0,38.2246147235294,0,53.1628953294118,18.0823762,55.7795522,35.5054718142857,21.778877115
0007CB3F5E,19.73812688125,64.5426591571429,35.7401951076923,28.235874672,53.1628953294118,0,27.3563652571429,58.6412639363636,60.00618064,51.8120808684211
0007CB6BC3,0,81.77530315,37.9408006666667,28.413094255,18.0823762,27.3563652571429,0,44.09262038,63.303267,61.6769600111111
0007F2945F,0,67.57132948,59.4415044875,74.7662346857143,55.7795522,58.6412639363636,44.09262038,0,57.03376828,40.5063005833333
0007F2B8A6,54.6747504,73.163564125,33.7126293625,0,35.5054718142857,60.00618064,63.303267,57.03376828,0,42.5323078823529
0007F2E455,53.3806966333333,65.23740205,40.0268671076923,34.8177167791667,21.778877115,51.8120808684211,61.6769600111111,40.5063005833333,42.5323078823529,0
