ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,0.625,1,0.5,0,0,0.25,0.5,0.666666666666667,0.25
0007CB1E1F,0.375,0,1,1,0.6,0,0.7,0.272727272727273,0.8,0
0007CB2183,0,0,0,0,1,0.428571428571429,0,0,0,0
0007CB2277,0.5,0,0,0,0,0,0.333333333333333,0.4,0.5,0.5
0007CB3D9B,1,0.4,0,1,0,0.75,0.714285714285714,0.666666666666667,0,0.538461538461538
0007CB3F5E,0,0,0.571428571428571,0,0.25,0,0.333333333333333,0,0.5,0
0007CB6BC3,0.75,0.3,0,0.666666666666667,0.285714285714286,0.666666666666667,0,0.272727272727273,1,0
0007F2945F,0.5,0.727272727272727,1,0.6,0.333333333333333,1,0.727272727272727,0,0.714285714285714,0
0007F2B8A6,0.333333333333333,0.2,0,0.5,1,0.5,0,0.285714285714286,0,0
0007F2E455,0.75,0,1,0.5,0.461538461538462,1,0,1,1,0
