ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,0.708539167254764,0.626480541455161,0.34375,0.546797616049693,0.650868878357029,0.207044328378198,0.485323924630283,0.292466765140324,0.678259582655023
0007CB7051,0.309141854235305,0,0.25249500998004,0,0.166163015193486,0.187720536344389,0.0931551235317942,0.233916372644696,0.208934517203107,0.110119047619047
0007CD5116,0.0456015026018413,0.0855163089403417,0,0,0.0230479267635972,0,0.233693477390956,0.0140250084488003,0,0
0007CD765E,0.001985559566787,0,0,0,0.00954440735342516,0,0,0,0.025513698630137,0
0007CD86B3,0.40114542599378,0.27939308398024,0.106786427145709,0.786821705426356,0,0.571917808219175,0.297843846256864,0.269274078522633,0.567286348501665,0.311166484971188
0007CDAD6B,0.0380577023739878,0.0202496954933009,0,0,0.0278704939919892,0,0,0.0340224645938466,0.0586847946725859,0
0007CDADED,0.047602918988823,0.0278686538228523,0.582834331337325,0,0.093343406362797,0,0,0.255461301704076,0.101825958216812,0.116175817670564
0007CDC395,0.19906395295132,0.219901199717714,0.0414171656686627,0,0.150549819524889,0.357876712328767,0.455738583098969,0,0.121670366259711,0.0359757047188911
0007CDC443,0.0670628444745512,0.114646772228989,0,0.919753086419754,0.192251633833279,0.298517995765702,0.107877309166957,0.0727137053312328,0,0.0226390685640363
0007CDE4F0,0.141115250792869,0.0357833655705995,0,0,0.0939395364144999,0,0.105129235301995,0.0191526407428903,0.00599315068493151,0
