ID,0007CB64B4,0007CB7051,0007CD5116,0007CD765E,0007CD86B3,0007CDAD6B,0007CDADED,0007CDC395,0007CDC443,0007CDE4F0
0007CB64B4,0,243,80.4333333333333,0,532.9,38.7666666666667,26.6666666666666,186.866666666667,41.9666666666667,80.8666666666666
0007CB7051,243,0,4.86666666666667,37.5333333333333,143.566666666667,30.7333333333333,54.5333333333333,195.233333333333,127.866666666667,109.133333333333
0007CD5116,80.4333333333333,4.86666666666667,0,11.1666666666667,11.2666666666667,0,7.66666666666667,2.1,0,10.6333333333333
0007CD765E,0,37.5333333333333,11.1666666666667,0,0,2,11.9666666666667,0,74.9,5.26666666666666
0007CD86B3,532.9,143.566666666667,11.2666666666667,0,0,19.0333333333334,40.7666666666667,77.3666666666666,41.3333333333334,268.866666666666
0007CDAD6B,38.7666666666667,30.7333333333333,0,2,19.0333333333334,0,5.63333333333333,6.63333333333333,17.5666666666667,3.93333333333333
0007CDADED,26.6666666666666,54.5333333333333,7.66666666666667,11.9666666666667,40.7666666666667,5.63333333333333,0,89.4,28.3333333333333,179.233333333333
0007CDC395,186.866666666667,195.233333333333,2.1,0,77.3666666666666,6.63333333333333,89.4,0,111.733333333333,36.6
0007CDC443,41.9666666666667,127.866666666667,0,74.9,41.3333333333334,17.5666666666667,28.3333333333333,111.733333333333,0,23.1333333333333
0007CDE4F0,80.8666666666666,109.133333333333,10.6333333333333,5.26666666666666,268.866666666666,3.93333333333333,179.233333333333,36.6,23.1333333333333,0
