ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,0.197660586835845,0.447137150466045,0.0617574864997546,0.135761826379446,0.288864297717119,0.16883890963999,0.106451705938338,0.175177284766326,0.11820880113563
0007CB0942,0.106978075038449,0,0.0233022636484687,0.254884634266077,0.0548200100193229,0.060371326693717,0.113764603035842,0.0505580711216218,0.110614302395125,0.130210349722545
0007CB2302,0.120104438642297,0.0115648955855141,0,0.149631811487482,0.0223287769269305,0.00483626378130251,0.0247556226655011,0.0308885876618694,0.0621707060063226,0.0322622273841786
0007CB30A6,0.0224972280839801,0.171556965371398,0.202929427430093,0,0.0452300865955772,0.0582400918070413,0.0550345704521974,0.0510195252790354,0.0327229231338821,0.15163246870564
0007CB3713,0.0678493508351514,0.0506212001057361,0.0415446071904128,0.0620520373097694,0,0.0215582605844501,0.102320591273941,0.108037954604447,0.117534816164954,0
0007CB47A6,0.252083407847204,0.0973433782712133,0.0157123834886818,0.139518900343643,0.0376440277678379,0,0.0565842803782882,0.175237216277795,0.22689602141657,0.267905536198219
0007CDDBAF,0.151972531206409,0.189201691779011,0.0829560585885488,0.135984290623466,0.184283976239891,0.058363047665888,0,0.24667608802238,0.134793381368724,0.155632984901278
0007CDE223,0.132014735863228,0.115847211208036,0.142609853528629,0.173686794305351,0.268088456308596,0.249026599450797,0.339863307637288,0,0.288440178851139,0.250225835591689
0007CDEC0B,0.220000715333166,0.256674596880783,0.290679094540613,0.112812960235641,0.295355328132828,0.326529775810484,0.188071207184297,0.292100481642776,0,0.112917795844625
0007CE0327,0.0327622590221395,0.0666798836901929,0.033288948069241,0.115365733922435,0,0.0850854543218984,0.0479217992529603,0.0559224757015543,0.0249195454674908,0
