ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,1.72060606060606,3.06666666666667,3.16794871794872,0,2.46103603603604,0,1.7948717948718,1.94777777777778,2.67238095238095
0007CB3491,1.72060606060606,0,2.12624113475177,2.53133583021224,1.82222222222222,2.17120500782473,1.61111111111111,2.18918918918919,2.4411214953271,2.31603229527105
0007CB4837,3.06666666666667,2.12624113475177,0,2.31145833333333,2.83809523809524,1.56319444444444,2.13333333333333,3.86837606837606,2.0479012345679,2.02666666666667
0007CB6AB4,3.16794871794872,2.53133583021224,2.31145833333333,0,1.48541666666667,2.13249701314217,2.80643939393939,2.69273301737757,3.08064713064713,2.37296296296296
0007CD5116,0,1.82222222222222,2.83809523809524,1.48541666666667,0,1.82745098039216,2.11020408163265,8.30000000000001,2.75526315789474,1.83809523809524
0007CDE223,2.46103603603604,2.17120500782473,1.56319444444444,2.13249701314217,1.82745098039216,0,1.48571428571428,2.04976303317536,2.15432489451477,2.13771929824562
0007CDE4F0,0,1.61111111111111,2.13333333333333,2.80643939393939,2.11020408163265,1.48571428571428,0,1.53888888888889,2.14193548387097,2.54907407407407
0007CDEAA7,1.7948717948718,2.18918918918919,3.86837606837606,2.69273301737757,8.30000000000001,2.04976303317536,1.53888888888889,0,2.28979591836735,2.15989583333333
0007CDEC0B,1.94777777777778,2.4411214953271,2.0479012345679,3.08064713064713,2.75526315789474,2.15432489451477,2.14193548387097,2.28979591836735,0,2.27279069767442
0007CDEEE2,2.67238095238095,2.31603229527105,2.02666666666667,2.37296296296296,1.83809523809524,2.13771929824562,2.54907407407407,2.15989583333333,2.27279069767442,0
