ID,0007CB2224,0007CB3491,0007CB4837,0007CB6AB4,0007CD5116,0007CDE223,0007CDE4F0,0007CDEAA7,0007CDEC0B,0007CDEEE2
0007CB2224,0,143.866666666667,77.9,102.8,12.8,296.433333333333,1.76666666666667,40.6666666666667,157.966666666667,96.7000000000001
0007CB3491,143.866666666667,0,356.133333333334,1016.7,48.7333333333333,448.466666666666,90.6,292.833333333333,632.100000000001,1130.76666666667
0007CB4837,77.9,356.133333333334,0,4480.3,105.3,112.733333333333,64.7,394.733333333333,1003.63333333333,624.866666666667
0007CB6AB4,102.8,1016.7,4480.3,0,64.5333333333334,676.499999999999,732.433333333333,900.566666666667,3625.83333333333,1662.1
0007CD5116,12.8,48.7333333333333,105.3,64.5333333333334,0,104,377,26.2333333333333,202.266666666666,76.7666666666666
0007CDE223,296.433333333333,448.466666666666,112.733333333333,676.499999999999,104,0,28.1333333333333,274.8,500.433333333333,775.566666666667
0007CDE4F0,1.76666666666667,90.6,64.7,732.433333333333,377,28.1333333333333,0,31.8,135.033333333333,307.800000000001
0007CDEAA7,40.6666666666667,292.833333333333,394.733333333333,900.566666666667,26.2333333333333,274.8,31.8,0,422.166666666667,337.6
0007CDEC0B,157.966666666667,632.100000000001,1003.63333333333,3625.83333333333,202.266666666666,500.433333333333,135.033333333333,422.166666666667,0,1871.53333333333
0007CDEEE2,96.7000000000001,1130.76666666667,624.866666666667,1662.1,76.7666666666666,775.566666666667,307.800000000001,337.6,1871.53333333333,0
