ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,0.180723794674982,0.163116916543337,0.215399610136452,0.198971326745505,0.0828566574163221,0.111332824696285,0.0993845750949324,0.071160584167933,0.0602602271474252
0007CB2224,0.413692518874399,0,0.342577697702851,0.0989278752436645,0.229872023327393,0.171659964886447,0.610560087642074,0.266989655623936,0.128027037921305,0.496857426397618
0007CB3491,0.0869938229238161,0.0798153034300792,0,0.123294346978558,0.093390571845132,0.0653376375752772,0.0497681788837373,0.0568285976168653,0.0182940063873989,0.0726651229463005
0007CB4837,0.0303363074811256,0.00608659150875507,0.0325590373849817,0,0.0274582860845618,0.0153291423609145,0.0176066670579259,0.0111300248788791,0.0151623205482001,0.0230455397507994
0007CD72E3,0.168599862731641,0.0850923482849603,0.148381700019304,0.165204678362573,0,0.101791546317796,0.0921024316763501,0.0780411156213173,0.0591919630399059,0.0992942992612195
0007CD77C5,0.150617707618394,0.136318661549532,0.222701241876328,0.19785575048733,0.218370322371618,0,0.160670618385273,0.264632709178997,0.832253263464702,0.160326386591686
0007CDE223,0.195298558682224,0.467887982729669,0.163696029856509,0.219298245614035,0.190669042604892,0.155047101244077,0,0.275631792588713,0.0683699730240925,0.242915426177087
0007CDEC0B,0.0260466712422787,0.0305678819860878,0.0279261308796089,0.0207115009746588,0.0241373724283169,0.0381529516150347,0.041180037952149,0,0.0131468791665375,0.0659389127797994
0007CDEEE2,0.0787577213452299,0.0619003358119451,0.0379640949745835,0.119152046783626,0.0773124898752632,0.506711219346435,0.0431363342919185,0.0555191829252322,0,0.118094608005293
0007CE0327,0.0375085792724777,0.135104341568721,0.0848079274177981,0.101851851851852,0.0729386035963064,0.0548979630363784,0.0861944167302465,0.156605997119288,0.0664165452234041,0
