ID,0007CB0942,0007CB2224,0007CB3491,0007CB4837,0007CD72E3,0007CD77C5,0007CDE223,0007CDEC0B,0007CDEEE2,0007CE0327
0007CB0942,0,26.9,24.1,5.4,36.4666666666667,59.5333333333333,18.4333333333333,11.7666666666667,101.266666666667,0
0007CB2224,26.9,0,396.666666666667,16,170,192.7,228.466666666667,23.9666666666667,185.9,49.6666666666667
0007CB3491,24.1,396.666666666667,0,14.7,47.8666666666667,64.9666666666667,32.5333333333333,19.7666666666667,69.2666666666667,2.7
0007CB4837,5.4,16,14.7,0,29.3,0,41.9333333333333,0,14.8333333333333,10.1
0007CD72E3,36.4666666666667,170,47.8666666666667,29.3,0,134.3,91.2666666666667,21,62.2,18.4666666666667
0007CD77C5,59.5333333333333,192.7,64.9666666666667,0,134.3,0,39.0333333333333,6.86666666666667,614,18.7666666666667
0007CDE223,18.4333333333333,228.466666666667,32.5333333333333,41.9333333333333,91.2666666666667,39.0333333333333,0,34.1333333333333,56.9666666666667,30
0007CDEC0B,11.7666666666667,23.9666666666667,19.7666666666667,0,21,6.86666666666667,34.1333333333333,0,11.9,2.36666666666667
0007CDEEE2,101.266666666667,185.9,69.2666666666667,14.8333333333333,62.2,614,56.9666666666667,11.9,0,20.0666666666667
0007CE0327,0,49.6666666666667,2.7,10.1,18.4666666666667,18.7666666666667,30,2.36666666666667,20.0666666666667,0
