ID,0007CB0942,0007CD38E5,0007CD81D3,0007CD86B3,0007CDC395,0007CDC91B,0007CDDBAF,0007CE0327
0007CB0942,0,56,89,96,18,42,77,74
0007CD38E5,56,0,862,1100,116,282,349,244
0007CD81D3,89,862,0,1442,156,277,510,441
0007CD86B3,96,1100,1442,0,212,429,658,416
0007CDC395,18,116,156,212,0,123,120,68
0007CDC91B,42,282,277,429,123,0,288,142
0007CDDBAF,77,349,510,658,120,288,0,152
0007CE0327,74,244,441,416,68,142,152,0
