ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,0.0684972956617119,0,0.0279653264799408,0,0.0579253745586411,0.0799356779748937,0.0565767205716436,0.0823571873872101,0.0295409727239003
0007CB0942,0.208808947307737,0,0.0285024603100918,0.0728318160038332,0,0.0357540477780959,0.106027596223675,0.0698100789770592,0.102766020277586,0.405197493019897
0007CB30A6,0,0.0116116343280759,0,0.103454284096354,0,0.081528135636352,0.18715634401909,0.0571408424219633,0.0431801030285133,0.0102114532284203
0007CB486D,0.0740228294707714,0.063239910737925,0.220499489369604,0,0.120663650075415,0.144034099945923,0.16085693536674,0.17078789018428,0.0907241526396955,0.117226702071578
0007CD5116,0,0,0,0.00696955177070175,0,0,0,0,0,0.0210281742390222
0007CD86B3,0.209961950882048,0.0425129543477439,0.23795376473865,0.197238315110859,0,0,0.309368191721133,0.174572207596842,0.226925222298782,0.134974715426519
0007CDC91B,0.177677850801338,0.0773100344188509,0.334973540061277,0.135078625255914,0,0.189712758851035,0,0.105890372320422,0.0841946385799127,0.0651346232696176
0007CDDBAF,0.277527960336677,0.112334051968683,0.225698635224213,0.316504769786993,0,0.236250278334447,0.233686067019401,0,0.313219805098927,0.238631704316926
0007CDE223,0.289403897152081,0.118461363894247,0.122179927583326,0.12044256653744,0,0.219995546648853,0.133105093889408,0.224379465964649,0,0.156783880352227
0007CDEC0B,0.174449440793266,0.78493891599531,0.0485563086064432,0.261532430195583,0.812217194570136,0.219900117695709,0.173046996576408,0.287279052275292,0.26347737638219,0
