ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,35.7,269.033333333333,231.433333333333,0,93.6666666666667,269.766666666667,200.633333333333,202.9,97.7
0007CB0942,35.7,0,94,71.9,0,76.8666666666667,61.4,104.766666666667,107.6,156.6
0007CB30A6,269.033333333333,94,0,170.6,32.6333333333333,137.733333333333,204.133333333333,51.8333333333333,66.2666666666667,39.1
0007CB486D,231.433333333333,71.9,170.6,0,0,230.3,146.3,176.866666666667,158,85.2333333333333
0007CD5116,0,0,32.6333333333333,0,0,0,15.5,17.0333333333333,15.3333333333333,25.8
0007CD86B3,93.6666666666667,76.8666666666667,137.733333333333,230.3,0,0,221.133333333333,331,240.8,379
0007CDC91B,269.766666666667,61.4,204.133333333333,146.3,15.5,221.133333333333,0,243.3,177.133333333333,181.633333333333
0007CDDBAF,200.633333333333,104.766666666667,51.8333333333333,176.866666666667,17.0333333333333,331,243.3,0,248.466666666667,189.033333333333
0007CDE223,202.9,107.6,66.2666666666667,158,15.3333333333333,240.8,177.133333333333,248.466666666667,0,155.833333333333
0007CDEC0B,97.7,156.6,39.1,85.2333333333333,25.8,379,181.633333333333,189.033333333333,155.833333333333,0
