ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,0,0,0,0,2.6,2.10666666666667,4.60208333333333,1.85238095238095,1.60555555555556
0007CB0942,0,0,1.78333333333333,2.09803921568627,0,2.1962962962963,1.58222222222222,2.73548387096774,2.18536585365854,2.11587301587302
0007CB30A6,0,1.78333333333333,0,2.02393162393162,0,2.01014492753623,1.57941176470588,3.28888888888889,1.62820512820513,1.72424242424242
0007CB486D,0,2.09803921568627,2.02393162393162,0,0,1.99166666666667,2.53245614035088,2.95133819951338,2.48333333333333,3.46549707602339
0007CD5116,0,0,0,0,0,0,0,0,2.19444444444444,10.7380952380952
0007CD86B3,2.6,2.1962962962963,2.01014492753623,1.99166666666667,0,0,2.35658914728682,3.05964912280702,3.028125,1.92619047619048
0007CDC91B,2.10666666666667,1.58222222222222,1.57941176470588,2.53245614035088,0,2.35658914728682,0,4.28555555555556,2.24691358024691,3.27450980392157
0007CDDBAF,4.60208333333333,2.73548387096774,3.28888888888889,2.95133819951338,0,3.05964912280702,4.28555555555556,0,2.46376811594203,4.53428571428571
0007CDE223,1.85238095238095,2.18536585365854,1.62820512820513,2.48333333333333,2.19444444444444,3.028125,2.24691358024691,2.46376811594203,0,2.33405797101449
0007CDEC0B,1.60555555555556,2.11587301587302,1.72424242424242,3.46549707602339,10.7380952380952,1.92619047619048,3.27450980392157,4.53428571428571,2.33405797101449,0
