ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,0.0628604382929642,0.0990183525394794,0.0969593610914687,0.306413301662708,0.0760988480597209,0.109313102623514,0.114699778517989,0.130212257410824,0.0540794863279088
0007CB0942,0.0440378621724576,0,0,0.0486668607795017,0,0.0579187849925995,0.105202182524852,0.0646832109659752,0.0484528850900212,0.214435957046385
0007CB30A6,0.0669514025164494,0,0,0.0425939020839399,0,0.124686273247957,0.157597727782346,0.0848084267801397,0.00571562183367542,0
0007CB486D,0.134537689022279,0.0963914977755808,0.0874093043107127,0,0.0631828978622327,0.152809061072142,0.137678451304283,0.157949809037163,0.0841235613520043,0.213439610317723
0007CD5116,0.0372272884681981,0,0,0.00553221579801172,0,0.0115515798957463,0,0.0196717880748504,0.0218752435634305,0
0007CD86B3,0.136500057716726,0.148294611962432,0.330772513871106,0.197537540035772,0.170546318289787,0,0.23017415352418,0.167279956749969,0.123041750019486,0.176685486549319
0007CDC91B,0.168821424448805,0.231916295930137,0.359965855740504,0.153238218044174,0,0.198178775983011,0,0.165396487678973,0.108492894442857,0.090280084135946
0007CDDBAF,0.379602908923006,0.305569286538144,0.415108834827145,0.376731417162347,0.535866983372921,0.308642769805007,0.354436056506465,0,0.529552362890027,0.191852097863389
0007CDE223,0.289276232252107,0.153649695172187,0.0187793427230047,0.134686577097458,0.4,0.152390758736084,0.156065475745571,0.355469908093684,0,0.280748367098417
0007CDEC0B,0.0563892416022164,0.319162959301367,0,0.160392662534836,0,0.102709312053543,0.0609537334628897,0.0604454055562335,0.131771063365463,0
