"","start_frame","focal","partner","focal_smooth","partner_smooth","day","group","approacher_smooth"
"1",838463,"0007AC2B02","0007CB0942",400.327220419719,57.9173448902667,"2",1,"0007AC2B02"
"2",839447,"0007AC2B02","0007CB0942",NA,168.554943906985,"2",1,NA
"3",885921,"0007AC2B02","0007CB0942",NA,54.4546851680648,"2",1,NA
"4",1181750,"0007AC2B02","0007CB0942",13.8004876442976,NA,"2",1,NA
"5",1795642,"0007AC2B02","0007CB0942",316.486697714217,208.488656967572,"2",1,"0007AC2B02"
"6",1804877,"0007AC2B02","0007CB0942",24.3336242814562,98.9431604295433,"2",1,"0007CB0942"
"7",1809155,"0007AC2B02","0007CB0942",NA,145.101378474814,"2",1,NA
"8",1817969,"0007AC2B02","0007CB0942",170.096949265247,93.9297304450906,"2",1,"0007AC2B02"
"9",2043359,"0007AC2B02","0007CB0942",4.80432488857292,157.970858927344,"2",1,"0007CB0942"
"10",2043444,"0007AC2B02","0007CB0942",14.2926635360246,241.272580116696,"2",1,"0007CB0942"
"11",2043542,"0007AC2B02","0007CB0942",30.1542882742913,115.890673935772,"2",1,"0007CB0942"
"12",2045938,"0007AC2B02","0007CB0942",270.961355982304,413.264092127618,"2",1,"0007CB0942"
"13",723019,"0007AC2B02","0007CB44CE",NA,12.7380931293467,"2",1,NA
"14",723181,"0007AC2B02","0007CB44CE",6.13102128165893,20.1841534929188,"2",1,"0007CB44CE"
"15",723293,"0007AC2B02","0007CB44CE",142.993719180147,139.908607793606,"2",1,"0007AC2B02"
"16",724582,"0007AC2B02","0007CB44CE",319.320052066252,69.8480422860466,"2",1,"0007AC2B02"
"17",758770,"0007AC2B02","0007CB44CE",341.046107721402,37.509375224536,"2",1,"0007AC2B02"
"18",759251,"0007AC2B02","0007CB44CE",16.8009448359741,48.6276057527739,"2",1,"0007CB44CE"
"19",759530,"0007AC2B02","0007CB44CE",18.4985933651294,44.4953319391428,"2",1,"0007CB44CE"
"20",760160,"0007AC2B02","0007CB44CE",18.7205945456835,NA,"2",1,NA
"21",760954,"0007AC2B02","0007CB44CE",25.9479677105341,NA,"2",1,NA
"22",761301,"0007AC2B02","0007CB44CE",38.3793986465385,69.9922274567992,"2",1,"0007CB44CE"
"23",761480,"0007AC2B02","0007CB44CE",80.6775399986702,107.356265720564,"2",1,"0007CB44CE"
"24",761619,"0007AC2B02","0007CB44CE",164.524849578676,191.968354545327,"2",1,"0007CB44CE"
"25",762301,"0007AC2B02","0007CB44CE",NA,122.577880126579,"2",1,NA
"26",954962,"0007AC2B02","0007CB44CE",NA,98.0180098101963,"2",1,NA
"27",955124,"0007AC2B02","0007CB44CE",103.94636943052,126.193282632625,"2",1,"0007CB44CE"
"28",956334,"0007AC2B02","0007CB44CE",261.642442765894,179.856550722459,"2",1,"0007AC2B02"
"29",999035,"0007AC2B02","0007CB44CE",83.2679134178463,349.848326899781,"2",1,"0007CB44CE"
"30",1354923,"0007AC2B02","0007CB44CE",NA,42.8034617921088,"2",1,NA
