"","start_frame","focal","partner","focal_smooth","partner_smooth","day","group","approacher_smooth"
"1",450757,"0007AC2B02","0007CB0942",27.7507559915406,31.4763561379372,"11",1,"0007CB0942"
"2",451320,"0007AC2B02","0007CB0942",106.128935455805,95.9191067039598,"11",1,"0007AC2B02"
"3",451371,"0007AC2B02","0007CB0942",399.245296099387,424.90141428952,"11",1,"0007CB0942"
"4",451629,"0007AC2B02","0007CB0942",NA,NA,"11",1,NA
"5",452851,"0007AC2B02","0007CB0942",17.3142111519363,230.381241196583,"11",1,"0007CB0942"
"6",452955,"0007AC2B02","0007CB0942",22.4548927615368,199.90995603764,"11",1,"0007CB0942"
"7",453071,"0007AC2B02","0007CB0942",26.0573061474857,32.9345474600764,"11",1,"0007CB0942"
"8",453134,"0007AC2B02","0007CB0942",25.7434752703893,27.7530610821147,"11",1,"0007CB0942"
"9",453484,"0007AC2B02","0007CB0942",33.5153443823232,32.9328929967876,"11",1,"0007AC2B02"
"10",453761,"0007AC2B02","0007CB0942",NA,29.8998930467569,"11",1,NA
"11",683122,"0007AC2B02","0007CB0942",67.322279937378,NA,"11",1,NA
"12",683290,"0007AC2B02","0007CB0942",34.9114899207409,18.5156542533861,"11",1,"0007AC2B02"
"13",683475,"0007AC2B02","0007CB0942",23.1225264511332,16.5326352376048,"11",1,"0007AC2B02"
"14",820340,"0007AC2B02","0007CB0942",16.7947928219067,NA,"11",1,NA
"15",820428,"0007AC2B02","0007CB0942",432.870811803934,45.9620831905812,"11",1,"0007AC2B02"
"16",832853,"0007AC2B02","0007CB0942",75.6129996993432,NA,"11",1,NA
"17",834643,"0007AC2B02","0007CB0942",61.7003556839435,NA,"11",1,NA
"18",835242,"0007AC2B02","0007CB0942",24.0746472254701,NA,"11",1,NA
"19",848381,"0007AC2B02","0007CB0942",36.7594113925651,NA,"11",1,NA
"20",955419,"0007AC2B02","0007CB0942",NA,26.1074405982323,"11",1,NA
"21",955525,"0007AC2B02","0007CB0942",105.73865387714,20.3607083632044,"11",1,"0007AC2B02"
"22",1105211,"0007AC2B02","0007CB0942",386.328317295097,10.3208521378757,"11",1,"0007AC2B02"
"23",1111946,"0007AC2B02","0007CB0942",NA,9.1696164812786,"11",1,NA
"24",1112182,"0007AC2B02","0007CB0942",67.5775392116654,6.09313492465437,"11",1,"0007AC2B02"
"25",1112310,"0007AC2B02","0007CB0942",105.392694133397,6.21652465044747,"11",1,"0007AC2B02"
"26",1123961,"0007AC2B02","0007CB0942",134.137795364104,5.46850159422427,"11",1,"0007AC2B02"
"27",1126292,"0007AC2B02","0007CB0942",NA,12.1908503140777,"11",1,NA
"28",1128832,"0007AC2B02","0007CB0942",NA,NA,"11",1,NA
"29",1163243,"0007AC2B02","0007CB0942",75.8447356576185,NA,"11",1,NA
"30",1368220,"0007AC2B02","0007CB0942",NA,347.317310274143,"11",1,NA
"31",1370019,"0007AC2B02","0007CB0942",11.8590937892811,157.954599182349,"11",1,"0007CB0942"
"32",1374238,"0007AC2B02","0007CB0942",29.7648442737567,NA,"11",1,NA
"33",1374286,"0007AC2B02","0007CB0942",32.4954213002246,12.6690044670829,"11",1,"0007AC2B02"
"34",1374423,"0007AC2B02","0007CB0942",36.2056934915213,33.7248508235408,"11",1,"0007AC2B02"
"35",1374484,"0007AC2B02","0007CB0942",29.279288462851,34.956293929649,"11",1,"0007CB0942"
"36",1374639,"0007AC2B02","0007CB0942",45.0337638206935,19.1439854802757,"11",1,"0007AC2B02"
"37",1374916,"0007AC2B02","0007CB0942",31.7843214080305,44.5112831191795,"11",1,"0007CB0942"
"38",1377523,"0007AC2B02","0007CB0942",73.0758129829583,NA,"11",1,NA
"39",1675491,"0007AC2B02","0007CB0942",20.1754535187149,NA,"11",1,NA
"40",1722086,"0007AC2B02","0007CB0942",207.020022122966,205.59212409356,"11",1,"0007AC2B02"
"41",1724115,"0007AC2B02","0007CB0942",114.45239510398,140.788326668892,"11",1,"0007CB0942"
"42",1736410,"0007AC2B02","0007CB0942",10.6859348042851,8.7906778046685,"11",1,"0007AC2B02"
"43",1736969,"0007AC2B02","0007CB0942",7.14412421077111,NA,"11",1,NA
"44",1737072,"0007AC2B02","0007CB0942",17.8065954723391,4.1990829074967,"11",1,"0007AC2B02"
"45",1737436,"0007AC2B02","0007CB0942",20.1343492306469,NA,"11",1,NA
"46",1749495,"0007AC2B02","0007CB0942",457.17918700393,90.6225015154276,"11",1,"0007AC2B02"
"47",1749730,"0007AC2B02","0007CB0942",NA,145.26570905891,"11",1,NA
"48",1793868,"0007AC2B02","0007CB0942",888.084505776294,891.519695302309,"11",1,"0007CB0942"
"49",1811483,"0007AC2B02","0007CB0942",27.1295731104123,NA,"11",1,NA
"50",2219685,"0007AC2B02","0007CB0942",53.1264559605523,333.390211292084,"11",1,"0007CB0942"
"51",2219740,"0007AC2B02","0007CB0942",59.194619713302,58.3392705729301,"11",1,"0007AC2B02"
"52",2223024,"0007AC2B02","0007CB0942",46.3438447749185,NA,"11",1,NA
"53",347519,"0007AC2B02","0007CB44CE",200.749577508478,66.2044899181691,"11",1,"0007AC2B02"
"54",683224,"0007AC2B02","0007CB44CE",47.6957538046686,NA,"11",1,NA
"55",683357,"0007AC2B02","0007CB44CE",30.3012538896554,13.8024106089423,"11",1,"0007AC2B02"
"56",683403,"0007AC2B02","0007CB44CE",29.5297906082238,20.4639555069667,"11",1,"0007AC2B02"
"57",758344,"0007AC2B02","0007CB44CE",271.131781193291,15.4787073117619,"11",1,"0007AC2B02"
"58",758884,"0007AC2B02","0007CB44CE",172.100967327739,33.728409811218,"11",1,"0007AC2B02"
"59",770907,"0007AC2B02","0007CB44CE",NA,18.9067156171691,"11",1,NA
"60",772027,"0007AC2B02","0007CB44CE",NA,36.2648595886329,"11",1,NA
"61",772353,"0007AC2B02","0007CB44CE",35.163581007047,25.3814854725183,"11",1,"0007AC2B02"
"62",772405,"0007AC2B02","0007CB44CE",18.3064471721262,22.5058726774561,"11",1,"0007CB44CE"
"63",772456,"0007AC2B02","0007CB44CE",18.8016742365455,18.7275909349239,"11",1,"0007AC2B02"
"64",773739,"0007AC2B02","0007CB44CE",NA,14.8440696357239,"11",1,NA
"65",774082,"0007AC2B02","0007CB44CE",NA,21.5235785604327,"11",1,NA
"66",774201,"0007AC2B02","0007CB44CE",26.7365783561226,12.6481010814745,"11",1,"0007AC2B02"
"67",774660,"0007AC2B02","0007CB44CE",5.30118585390768,26.4010158928983,"11",1,"0007CB44CE"
