ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,3,2,7,2,2,11,28,16,3
0007CB0942,1,0,0,7,0,7,10,13,13,9
0007CB30A6,7,0,0,6,0,9,12,8,2,0
0007CB486D,12,4,6,0,1,15,24,34,8,7
0007CD5116,3,0,0,1,0,3,0,1,3,0
0007CD86B3,14,6,12,22,1,0,32,36,23,6
0007CDC91B,7,7,11,15,0,16,0,27,20,1
0007CDDBAF,23,15,21,53,4,35,47,0,75,10
0007CDE223,12,4,1,27,2,20,14,61,0,8
0007CDEC0B,7,8,0,19,0,12,0,11,24,0
