ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,0.395833333333333,0.481012658227848,0.666666666666667,0.387096774193548,0.3,0.385826771653543,0.467213114754098,0.50314465408805,0.363636363636364
0007CB0942,0.604166666666667,0,0,0.764705882352941,0.45,0.642857142857143,0.525,0.595744680851064,0.604938271604938,0.4375
0007CB2302,0.518987341772152,1,0,0.523809523809524,0.307692307692308,0.333333333333333,0.424242424242424,0.413793103448276,0.609756097560976,0.777777777777778
0007CB30A6,0.333333333333333,0.235294117647059,0.476190476190476,0,0.230769230769231,0.457142857142857,0.266666666666667,0.342857142857143,0.333333333333333,0.157894736842105
0007CB3713,0.612903225806452,0.55,0.692307692307692,0.769230769230769,0,0.777777777777778,0.634146341463415,0.672413793103448,0.627118644067797,0.75
0007CB47A6,0.7,0.357142857142857,0.666666666666667,0.542857142857143,0.222222222222222,0,0.614035087719298,0.666666666666667,0.554455445544555,0.548387096774194
0007CDDBAF,0.614173228346457,0.475,0.575757575757576,0.733333333333333,0.365853658536585,0.385964912280702,0,0.592307692307692,0.511278195488722,0.457142857142857
0007CDE223,0.532786885245902,0.404255319148936,0.586206896551724,0.657142857142857,0.327586206896552,0.333333333333333,0.407692307692308,0,0.473684210526316,0.531914893617021
0007CDEC0B,0.49685534591195,0.395061728395062,0.390243902439024,0.666666666666667,0.372881355932203,0.445544554455446,0.488721804511278,0.526315789473684,0,0.4
0007CE0327,0.636363636363636,0.5625,0.222222222222222,0.842105263157895,0.25,0.451612903225806,0.542857142857143,0.468085106382979,0.6,0
