ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,61,170,40,48,78,165,171,198,70
0007CB0942,61,0,4,61,28,41,130,76,107,32
0007CB2302,170,4,0,64,30,18,54,42,58,21
0007CB30A6,40,61,64,0,21,42,41,54,33,37
0007CB3713,48,28,30,21,0,44,56,84,107,18
0007CB47A6,78,41,18,42,44,0,93,176,166,68
0007CDDBAF,165,130,54,41,56,93,0,346,174,61
0007CDE223,171,76,42,54,84,176,346,0,341,97
0007CDEC0B,198,107,58,33,107,166,174,341,0,32
0007CE0327,70,32,21,37,18,68,61,97,32,0
