ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,17,27,18,19,20,36,19,38,9
0007CB0942,13,0,4,12,10,8,34,30,20,11
0007CB2302,29,4,0,11,8,5,15,10,5,18
0007CB30A6,13,19,10,0,1,9,21,14,3,5
0007CB3713,26,5,15,5,0,11,16,19,22,10
0007CB47A6,23,18,5,5,21,0,52,41,28,30
0007CDDBAF,84,45,13,17,22,35,0,182,64,28
0007CDE223,35,25,7,20,14,15,96,0,73,36
0007CDEC0B,45,18,3,9,10,24,75,82,0,18
0007CE0327,8,6,11,4,12,22,22,33,26,0
