ID,0007CA3A3A,0007CB0942,0007CB2302,0007CB30A6,0007CB3713,0007CB47A6,0007CDDBAF,0007CDE223,0007CDEC0B,0007CE0327
0007CA3A3A,0,61.4204172481482,5.65763040695652,23.1222837,29.8743554169492,62.0812987258064,54.2011339049587,56.6759012842696,58.9605134340909,54.4558257092308
0007CB0942,61.4204172481482,0,65.8656434363636,9.4587120961039,61.2941310177777,57.6579159516129,32.1779473419708,56.6760298538462,59.7714321632353,49.3749230666667
0007CB2302,5.65763040695652,65.8656434363636,0,5.8622988,17.5119276698413,71.6737682222223,51.0838279602564,54.0622074070176,59.0232196,30.2164480393939
0007CB30A6,23.1222837,9.4587120961039,5.8622988,0,73.01467082,60.7320001153846,64.999310408,60.11622298,59.4045896266667,55.0917415857143
0007CB3713,29.8743554169492,61.2941310177777,17.5119276698413,73.01467082,0,22.3289828071429,56.0414585874172,51.7153205464286,34.3300560279412,34.9715347376068
0007CB47A6,62.0812987258064,57.6579159516129,71.6737682222223,60.7320001153846,22.3289828071429,0,43.8216980286408,37.5266093589473,15.8504110978495,17.9342479429224
0007CDDBAF,54.2011339049587,32.1779473419708,51.0838279602564,64.999310408,56.0414585874172,43.8216980286408,0,53.5342693476861,49.598623093596,57.805043756051
0007CDE223,56.6759012842696,56.6760298538462,54.0622074070176,60.11622298,51.7153205464286,37.5266093589473,53.5342693476861,0,40.0278708037594,36.8684004552239
0007CDEC0B,58.9605134340909,59.7714321632353,59.0232196,59.4045896266667,34.3300560279412,15.8504110978495,49.598623093596,40.0278708037594,0,58.2211610492537
0007CE0327,54.4558257092308,49.3749230666667,30.2164480393939,55.0917415857143,34.9715347376068,17.9342479429224,57.805043756051,36.8684004552239,58.2211610492537,0
