ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,1.14514388392581,3.15216204529336,3.31796706844461,0.680872956443723,0.871737555238655,4.19724610466089,1.31057460089018,1.44611913085067,0.930636573756111
0007CB0942,1.39120330010805,0,1.84450988619215,1.03870628278649,0.836865343977707,0.571879711428898,1.71471478818105,0.445067804589055,0.815500597475575,1.01270677358196
0007CB30A6,3.82659580840715,1.84301028048335,0,4.53720942994565,1.95350396162573,2.2220172326038,4.56513879616239,1.30355917082958,1.3250354018115,0.936891625706072
0007CB486D,2.99716184453064,0.78113484361987,3.41442581786627,0,0.699238035200603,1.64041294267692,2.7179291592762,1.14044917911346,1.29915747021099,1.37614628227199
0007CD5116,1.13583622038528,1.24035428155177,2.98872883936895,1.23802450256097,0,0.524374482342473,1.4148118106905,0.655463839374283,0.689952136411948,0.623348667459837
0007CD86B3,0.743727141631022,0.410015628973233,1.59410743833923,1.54637017592027,0.293319410791854,0,2.04279271313429,0.785813666646166,1.01087369659354,0.89688662437374
0007CDC91B,3.94127496119183,1.33358146869657,3.55295841322835,2.8267713175534,0.809998555491141,2.25278335452449,0,1.55747135899235,1.47400033671047,1.25610015473236
0007CDDBAF,1.24115130809993,0.348748226785345,1.02218077014823,1.1962740312481,0.376436486445352,0.873883480881859,1.5708554126093,0,0.892920272147933,0.465987026127903
0007CDE223,1.26925322089268,0.59855226114861,0.973174071753732,1.26132484968928,0.386037708300224,1.04122988466924,1.37619323899231,0.826642538758979,0,0.577626135573656
0007CDEC0B,0.851615092820419,0.770097114311623,0.712937050626663,1.39441860424304,0.357262696499148,0.963955619203077,1.22373829296164,0.450120386951655,0.602831284209287,0
