ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,603.566666666666,641.533333333333,1772.3,92.0333333333333,890.833333333333,1746.3,1238.43333333333,1558.9,1017.03333333333
0007CB0942,603.566666666666,0,341.933333333333,571.933333333333,69.9333333333333,618.533333333333,722.7,424.433333333334,918.233333333333,1134.16666666667
0007CB30A6,641.533333333333,341.933333333333,0,965.233333333332,86.3,928.433333333333,743.433333333333,480.333333333333,576.4,405.4
0007CB486D,1772.3,571.933333333333,965.233333333332,0,164.233333333333,2176.76666666667,1499.86666666667,1431.9,1830.46666666667,1983.83333333333
0007CD5116,92.0333333333333,69.9333333333333,86.3,164.233333333333,0,120.2,153.4,159.533333333333,212.433333333333,164.3
0007CD86B3,890.833333333333,618.533333333333,928.433333333333,2176.76666666667,120.2,0,2268.4,1987.2,2843.6,2594.16666666667
0007CDC91B,1746.3,722.7,743.433333333333,1499.86666666667,153.4,2268.4,0,1471.16666666667,1572.06666666667,1365.96666666667
0007CDDBAF,1238.43333333333,424.433333333334,480.333333333333,1431.9,159.533333333333,1987.2,1471.16666666667,0,2149.5,1142.9
0007CDE223,1558.9,918.233333333333,576.4,1830.46666666667,212.433333333333,2843.6,1572.06666666667,2149.5,0,1721.16666666667
0007CDEC0B,1017.03333333333,1134.16666666667,405.4,1983.83333333333,164.3,2594.16666666667,1365.96666666667,1142.9,1721.16666666667,0
