ID,0007CA3A3A,0007CB0942,0007CB30A6,0007CB486D,0007CD5116,0007CD86B3,0007CDC91B,0007CDDBAF,0007CDE223,0007CDEC0B
0007CA3A3A,0,0.151491319807571,0.160628291477837,0.179668096063583,0.119451414727005,0.075619100436879,0.199187872842787,0.144932454836608,0.144618886081743,0.107264647771458
0007CB0942,0.0831897601293766,0,0.08561389452248,0.0579801236107309,0.117759317467445,0.0525046970142835,0.0824331877131549,0.0496709538243085,0.0851843491114196,0.119618486461402
0007CB30A6,0.0884227162671885,0.0858230495712193,0,0.0978511737612737,0.120643056849953,0.078810806528284,0.0847980898282594,0.0562128677144651,0.0534725293075351,0.0427567974237641
0007CB486D,0.244276597797472,0.143551558251412,0.241676890591485,0,0.203974332436349,0.184776580573602,0.17107899609525,0.167573640417091,0.169812079250172,0.209231277641451
0007CD5116,0.0169633147582681,0.0310456065583474,0.0275311307010921,0.0184195178849145,0,0.0136531435170286,0.0174972339770278,0.0186700058904532,0.0197074039600347,0.0196758612430642
0007CD86B3,0.122783804023725,0.155247856097051,0.232462839163057,0.220671174504695,0.165648399099637,0,0.25874006227829,0.232559772495875,0.263800285112607,0.273602019363957
0007CDC91B,0.240693010626714,0.181393014013805,0.186142200188621,0.152049984962609,0.172224093409678,0.192554949408063,0,0.172168974085907,0.145840355493984,0.144066009014013
0007CDDBAF,0.170693607891243,0.106530014641289,0.120266740112004,0.145159818740306,0.179110063246136,0.168685062362768,0.167805393649744,0,0.199408746957923,0.120539575174198
0007CDE223,0.214863616942098,0.230470612842502,0.144320088134405,0.185564780741327,0.238501553085588,0.241381261742536,0.179314330470357,0.251553558262823,0,0.181528304142087
0007CDEC0B,0.140177984829481,0.284668479397616,0.101504794812088,0.201112428994793,0.191939252336449,0.22020791362021,0.155805986776319,0.133752296691594,0.159672336964757,0
