ID,0007CB0942,0007CD38E5,0007CD81D3,0007CD86B3,0007CDC395,0007CDC91B,0007CDDBAF,0007CE0327
0007CB0942,0,1,3,4,0,0,1,1
0007CD38E5,4,0,67,93,9,14,10,11
0007CD81D3,1,40,0,76,3,7,17,11
0007CD86B3,3,81,77,0,19,16,24,19
0007CDC395,0,2,3,17,0,3,1,3
0007CDC91B,1,20,14,18,4,0,0,2
0007CDDBAF,1,31,26,40,1,9,0,7
0007CE0327,4,30,33,36,4,3,4,0
