ID,0007CA3B1C,0007CB1E1F,0007CB2183,0007CB2277,0007CB3D9B,0007CB3F5E,0007CB6BC3,0007F2945F,0007F2B8A6,0007F2E455
0007CA3B1C,0,31.6333333333334,2.23333333333333,5.2,1.7,6.9,3.5,18.1,5.63333333333333,0
0007CB1E1F,31.6333333333334,0,15.4333333333333,20.6,11.2333333333333,8.73333333333334,30.9,30.4333333333334,14.6,0
0007CB2183,2.23333333333333,15.4333333333333,0,8.53333333333333,10.7666666666667,2.53333333333333,4.23333333333333,1.13333333333333,5.3,0
0007CB2277,5.2,20.6,8.53333333333333,0,17.9,21.8333333333333,32.9666666666667,4.33333333333333,8.2,6.9
0007CB3D9B,1.7,11.2333333333333,10.7666666666667,17.9,0,2.4,34.6333333333333,3.06666666666667,0,0
0007CB3F5E,6.9,8.73333333333334,2.53333333333333,21.8333333333333,2.4,0,24.3333333333333,0,0,0
0007CB6BC3,3.5,30.9,4.23333333333333,32.9666666666667,34.6333333333333,24.3333333333333,0,17.7666666666667,22.3,23.9666666666667
0007F2945F,18.1,30.4333333333334,1.13333333333333,4.33333333333333,3.06666666666667,0,17.7666666666667,0,17.0666666666666,0
0007F2B8A6,5.63333333333333,14.6,5.3,8.2,0,0,22.3,17.0666666666666,0,5.26666666666667
0007F2E455,0,0,0,6.9,0,0,23.9666666666667,0,5.26666666666667,0
